,team_red,result_red,ban_0_red,ban_1_red,ban_2_red,ban_3_red,ban_4_red,pick_0_red,pick_1_red,pick_2_red,pick_3_red,pick_4_red,kills_red,towers_red,dragons_red,barons_red,player_0_red,kda_0_red,csM_0_red,dpM_0_red,wpM_0_red,player_1_red,kda_1_red,csM_1_red,dpM_1_red,wpM_1_red,player_2_red,kda_2_red,csM_2_red,dpM_2_red,wpM_2_red,player_3_red,kda_3_red,csM_3_red,dpM_3_red,wpM_3_red,player_4_red,kda_4_red,csM_4_red,dpM_4_red,wpM_4_red,team_blue,result_blue,ban_0_blue,ban_1_blue,ban_2_blue,ban_3_blue,ban_4_blue,pick_0_blue,pick_1_blue,pick_2_blue,pick_3_blue,pick_4_blue,kills_blue,towers_blue,dragons_blue,barons_blue,player_0_blue,kda_0_blue,csM_0_blue,dpM_0_blue,wpM_0_blue,player_1_blue,kda_1_blue,csM_1_blue,dpM_1_blue,wpM_1_blue,player_2_blue,kda_2_blue,csM_2_blue,dpM_2_blue,wpM_2_blue,player_3_blue,kda_3_blue,csM_3_blue,dpM_3_blue,wpM_3_blue,player_4_blue,kda_4_blue,csM_4_blue,dpM_4_blue,wpM_4_blue,match_duration,region
0,13,0,105,75,49,124,47,36,141,143,157,71,10,4,3,0,347,0.17,8.9,406,0.38,1199,2.0,4.9,218,0.14,218,0.71,8.1,490,0.48,559,1.43,8.5,337,0.37,888,1.43,0.7,204,1.73,220,1,56,154,121,11,101,31,27,158,70,80,32,20,7,2,114,17.0,8.8,510,0.35,631,9.5,5.3,244,0.72,11,6.33,8.7,545,0.40,55,5.25,8.1,563,0.49,506,25.0,0.5,157,1.18,00:32:29,
0,13,1,2,80,121,154,11,88,75,143,17,41,20,10,5,3,347,3.25,10.1,621,0.31,1199,1.3,4.4,398,0.10,218,1.56,7.4,897,0.44,559,2.75,9.1,826,0.36,888,2.2,1.0,411,1.25,106,0,56,141,9,36,34,51,107,122,157,54,32,14,5,2,184,2.5,8.9,405,0.29,818,4.0,4.3,278,0.28,1083,5.5,8.3,884,0.39,54,24.0,9.5,555,0.35,758,6.25,0.5,203,1.46,00:37:04,
0,106,0,56,141,9,36,34,51,107,122,157,54,32,14,5,2,184,2.5,8.9,405,0.29,818,4.0,4.3,278,0.28,1083,5.5,8.3,884,0.39,54,24.0,9.5,555,0.35,758,6.25,0.5,203,1.46,13,1,2,80,121,154,11,88,75,143,17,41,20,10,5,3,347,3.25,10.1,621,0.31,1199,1.3,4.4,398,0.10,218,1.56,7.4,897,0.44,559,2.75,9.1,826,0.36,888,2.2,1.0,411,1.25,00:31:33,
0,221,0,53,17,11,56,89,88,107,2,49,9,29,12,4,1,922,3.14,7.6,651,0.27,877,5.25,7.4,741,0.36,58,2.4,8.2,486,0.14,1168,2.29,8.2,399,0.31,820,2.0,1.1,183,1.58,251,1,47,70,31,143,101,134,75,48,29,161,31,10,4,1,644,1.14,6.6,442,0.30,490,3.67,6.2,426,0.11,906,5.0,8.0,621,0.42,547,6.67,9.3,465,0.29,263,9.0,1.4,513,1.51,00:34:15,
0,251,1,47,70,31,143,101,134,75,48,29,161,31,10,4,1,644,1.14,6.6,442,0.30,490,3.67,6.2,426,0.11,906,5.0,8.0,621,0.42,547,6.67,9.3,465,0.29,263,9.0,1.4,513,1.51,221,0,53,17,11,56,89,88,107,2,49,9,29,12,4,1,922,3.14,7.6,651,0.27,877,5.25,7.4,741,0.36,58,2.4,8.2,486,0.14,1168,2.29,8.2,399,0.31,820,2.0,1.1,183,1.58,00:25:40,
0,36,0,154,70,17,31,47,48,75,131,116,41,23,12,3,2,304,2.33,8.4,559,0.40,726,2.0,5.8,500,0.09,1186,3.33,8.9,828,0.16,630,2.0,8.8,350,0.34,988,6.33,0.8,467,1.24,120,1,9,136,56,19,88,101,107,121,49,149,29,14,4,1,7,1.8,8.6,416,0.40,162,3.4,4.9,352,0.22,108,2.29,8.6,671,0.39,1056,7.0,9.1,475,0.29,462,4.75,0.9,417,1.31,00:28:27,
0,120,1,9,136,56,19,88,101,107,121,49,149,29,14,4,1,7,1.8,8.6,416,0.40,162,3.4,4.9,352,0.22,108,2.29,8.6,671,0.39,1056,7.0,9.1,475,0.29,462,4.75,0.9,417,1.31,36,0,154,70,17,31,47,48,75,131,116,41,23,12,3,2,304,2.33,8.4,559,0.40,726,2.0,5.8,500,0.09,1186,3.33,8.9,828,0.16,630,2.0,8.8,350,0.34,988,6.33,0.8,467,1.24,00:29:41,
0,73,1,75,47,154,11,56,51,38,33,136,41,40,21,9,3,831,3.67,6.7,453,0.45,865,6.8,8.4,948,0.31,811,7.33,7.9,529,0.15,640,5.0,7.8,469,0.49,897,2.67,0.7,219,1.56,81,0,142,107,105,62,147,101,141,1,29,9,23,2,1,0,1159,1.0,7.6,344,0.18,352,1.27,4.7,226,0.28,104,1.86,8.9,616,0.40,428,3.0,9.4,571,0.40,943,1.29,0.5,282,1.98,00:31:58,
0,81,0,142,107,105,62,147,101,141,1,29,9,23,2,1,0,1159,1.0,7.6,344,0.18,352,1.27,4.7,226,0.28,104,1.86,8.9,616,0.40,428,3.0,9.4,571,0.40,943,1.29,0.5,282,1.98,73,1,75,47,154,11,56,51,38,33,136,41,40,21,9,3,831,3.67,6.7,453,0.45,865,6.8,8.4,948,0.31,811,7.33,7.9,529,0.15,640,5.0,7.8,469,0.49,897,2.67,0.7,219,1.56,00:31:58,
0,83,0,75,17,41,48,51,47,147,2,70,80,16,4,1,0,732,1.2,7.7,550,0.36,1090,2.2,4.4,216,0.35,918,0.75,7.0,570,0.29,604,0.42,7.0,369,0.33,768,0.7,0.4,192,1.00,41,1,105,9,31,107,11,101,27,152,157,71,48,22,7,2,305,5.6,6.9,516,0.42,979,32.0,5.8,557,0.72,266,5.5,8.2,786,0.31,566,18.0,9.2,1004,0.48,1100,18.5,0.4,212,1.32,00:29:23,
0,83,0,75,17,41,48,51,47,147,2,70,80,16,4,1,0,732,1.2,7.7,550,0.36,1090,2.2,4.4,216,0.35,918,0.75,7.0,570,0.29,604,0.42,7.0,369,0.33,768,0.7,0.4,192,1.00,41,1,105,9,31,107,11,101,27,152,157,71,48,22,7,2,305,5.6,6.9,516,0.42,979,32.0,5.8,557,0.72,266,5.5,8.2,786,0.31,566,18.0,9.2,1004,0.48,1100,18.5,0.4,212,1.32,00:29:23,
0,54,1,62,154,54,51,38,48,75,2,49,41,45,16,4,0,402,13.0,9.9,702,0.41,1130,8.33,5.2,375,0.31,425,13.0,8.1,470,0.28,980,26.0,9.0,579,0.31,233,6.5,0.7,546,1.08,39,0,17,107,105,56,1,34,155,122,136,9,9,0,1,0,87,0.29,6.5,295,0.31,683,0.75,5.7,197,0.13,856,0.38,7.4,390,0.39,886,1.2,6.3,375,0.36,745,0.35,0.7,277,0.96,00:19:10,
0,39,0,17,107,105,56,1,34,155,122,136,9,9,0,1,0,87,0.29,6.5,295,0.31,683,0.75,5.7,197,0.13,856,0.38,7.4,390,0.39,886,1.2,6.3,375,0.36,745,0.35,0.7,277,0.96,54,1,62,154,54,51,38,48,75,2,49,41,45,16,4,0,402,13.0,9.9,702,0.41,1130,8.33,5.2,375,0.31,425,13.0,8.1,470,0.28,980,26.0,9.0,579,0.31,233,6.5,0.7,546,1.08,00:19:10,
0,180,1,136,47,101,152,31,51,107,56,157,71,27,17,6,3,1184,4.5,7.6,354,999,9,18.0,5.4,213,999,190,7.33,9.6,603,999,15,9.5,10.5,457,999,999,7.33,0.3,129,999,150,0,2,106,105,147,141,36,75,43,116,154,13,5,2,0,1072,1.4,8.6,356,999,619,2.75,5.7,334,999,999,0.9,8.4,594,999,570,2.2,9.4,563,999,1148,4.0,0.3,207,999,00:30:02,CN
0,180,1,136,47,101,152,31,51,107,56,157,71,27,17,6,3,1184,4.5,7.6,354,999,9,18.0,5.4,213,999,190,7.33,9.6,603,999,15,9.5,10.5,457,999,999,7.33,0.3,129,999,150,0,2,106,105,147,141,36,75,43,116,154,13,5,2,0,1072,1.4,8.6,356,999,619,2.75,5.7,334,999,999,0.9,8.4,594,999,570,2.2,9.4,563,999,1148,4.0,0.3,207,999,00:30:02,CN
0,173,0,9,47,75,54,48,36,107,121,116,41,26,13,6,1,999,2.0,6.7,524,999,1145,1.0,7.9,377,999,1066,2.62,4.3,635,999,254,1.31,7.0,464,999,734,3.67,10.5,820,999,192,1,70,157,27,152,56,51,141,105,136,67,41,18,4,4,197,6.25,7.3,554,999,551,3.5,5.1,337,999,936,11.0,8.7,871,999,60,4.6,9.7,567,999,911,4.17,1.1,267,999,00:37:29,CN
0,192,1,70,157,27,152,56,51,141,105,136,67,41,18,4,4,197,6.25,7.3,554,999,551,3.5,5.1,337,999,936,11.0,8.7,871,999,60,4.6,9.7,567,999,911,4.17,1.1,267,999,173,0,9,47,75,54,48,36,107,121,116,41,26,13,6,1,999,2.0,6.7,524,999,1145,1.0,7.9,377,999,1066,2.62,4.3,635,999,254,1.31,7.0,464,999,734,3.67,10.5,820,999,00:37:29,CN
0,225,1,27,47,147,105,121,51,75,2,136,54,30,19,6,3,100,4.0,8.6,356,999,390,5.5,5.7,361,999,862,12.0,8.8,673,999,404,6.0,10.5,598,999,433,6.75,0.9,231,999,232,0,17,41,154,9,82,101,141,11,70,80,16,5,4,0,406,1.67,8.5,313,999,86,1.0,4.5,387,999,1003,4.33,10.0,630,999,1142,1.71,10.2,458,999,1074,2.5,0.3,266,999,00:32:18,CN
0,225,1,27,47,147,105,121,51,75,2,136,54,30,19,6,3,100,4.0,8.6,356,999,390,5.5,5.7,361,999,862,12.0,8.8,673,999,404,6.0,10.5,598,999,433,6.75,0.9,231,999,232,0,17,41,154,9,82,101,141,11,70,80,16,5,4,0,406,1.67,8.5,313,999,86,1.0,4.5,387,999,1003,4.33,10.0,630,999,1142,1.71,10.2,458,999,1074,2.5,0.3,266,999,00:32:18,CN
0,234,0,9,105,33,31,36,101,107,160,70,80,31,15,7,2,393,3.83,8.3,441,999,670,4.0,4.9,231,999,766,3.6,7.9,397,999,244,25.0,10.7,698,999,79,4.8,0.3,160,999,12,1,17,75,124,56,51,47,27,2,157,154,23,19,5,2,1095,2.43,8.5,534,999,1070,1.8,5.3,386,999,999,3.2,8.1,441,999,94,3.0,9.9,609,999,944,4.25,0.3,186,999,00:33:41,CN
0,234,0,9,105,33,31,36,101,107,160,70,80,31,15,7,2,393,3.83,8.3,441,999,670,4.0,4.9,231,999,766,3.6,7.9,397,999,244,25.0,10.7,698,999,79,4.8,0.3,160,999,12,1,17,75,124,56,51,47,27,2,157,154,23,19,5,2,1095,2.43,8.5,534,999,1070,1.8,5.3,386,999,999,3.2,8.1,441,999,94,3.0,9.9,609,999,944,4.25,0.3,186,999,00:33:41,CN
0,234,0,9,105,33,31,36,101,107,160,70,80,31,15,7,2,393,3.83,8.3,441,999,670,4.0,4.9,231,999,766,3.6,7.9,397,999,244,25.0,10.7,698,999,79,4.8,0.3,160,999,12,1,17,75,124,56,51,47,27,2,157,154,23,19,5,2,1095,2.43,8.5,534,999,1070,1.8,5.3,386,999,999,3.2,8.1,441,999,94,3.0,9.9,609,999,944,4.25,0.3,186,999,00:33:41,CN
0,65,0,56,105,9,2,48,31,107,121,116,54,14,7,2,1,39,0.91,8.8,515,999,458,0.4,4.5,183,999,324,2.17,8.4,521,999,541,1.67,10.1,567,999,1162,2.67,0.9,340,999,126,1,154,70,17,41,157,47,75,11,25,136,36,18,6,3,1076,4.0,9.1,526,999,340,15.0,5.0,348,999,250,10.5,8.1,449,999,30,6.67,10.1,518,999,1052,10.5,1.6,518,999,00:31:50,CN
0,126,1,154,70,17,41,157,47,75,11,25,136,36,18,6,3,1076,4.0,9.1,526,999,340,15.0,5.0,348,999,250,10.5,8.1,449,999,30,6.67,10.1,518,999,1052,10.5,1.6,518,999,65,0,56,105,9,2,48,31,107,121,116,54,14,7,2,1,39,0.91,8.8,515,999,458,0.4,4.5,183,999,324,2.17,8.4,521,999,541,1.67,10.1,567,999,1162,2.67,0.9,340,999,00:31:50,CN
0,155,1,154,70,27,17,41,47,75,105,136,96,24,16,6,2,1104,7.0,8.3,453,999,957,9.0,5.6,278,999,847,17.0,10.5,538,999,531,3.5,8.8,470,999,375,12.0,1.2,157,999,197,0,9,56,53,157,116,101,38,33,158,67,9,11,4,2,116,0.4,8.3,469,999,1042,1.33,6.0,403,999,955,1.5,7.8,312,999,999,0.5,9.4,414,999,339,1.25,9.3,614,999,00:32:51,CN
0,155,1,154,70,27,17,41,47,75,105,136,96,24,16,6,2,1104,7.0,8.3,453,999,957,9.0,5.6,278,999,847,17.0,10.5,538,999,531,3.5,8.8,470,999,375,12.0,1.2,157,999,197,0,9,56,53,157,116,101,38,33,158,67,9,11,4,2,116,0.4,8.3,469,999,1042,1.33,6.0,403,999,955,1.5,7.8,312,999,999,0.5,9.4,414,999,339,1.25,9.3,614,999,00:32:51,CN
0,132,1,105,27,51,141,56,37,75,152,157,154,35,21,7,3,3,5.67,8.4,759,999,483,5.2,5.4,474,999,513,18.0,8.9,791,999,825,14.0,9.0,576,999,638,31.0,0.2,365,999,173,0,48,121,80,101,122,47,107,2,17,9,11,1,0,0,1145,0.75,7.4,462,999,1066,0.69,4.3,267,999,254,1.6,8.1,413,999,734,1.75,8.9,615,999,1102,2.0,0.8,243,999,00:24:03,CN
0,173,0,48,121,80,101,122,47,107,2,17,9,11,1,0,0,1145,0.75,7.4,462,999,1066,0.69,4.3,267,999,254,1.6,8.1,413,999,734,1.75,8.9,615,999,1102,2.0,0.8,243,999,132,1,105,27,51,141,56,37,75,152,157,154,35,21,7,3,3,5.67,8.4,759,999,483,5.2,5.4,474,999,513,18.0,8.9,791,999,825,14.0,9.0,576,999,638,31.0,0.2,365,999,00:24:03,CN
0,192,0,27,105,107,11,122,101,84,121,70,80,15,4,1,0,197,0.56,8.0,355,999,551,1.5,5.9,428,999,936,1.8,7.4,397,999,60,1.29,8.8,542,999,911,1.09,1.0,117,999,228,1,47,141,56,147,39,51,75,2,25,82,40,17,7,2,767,6.67,7.8,552,999,972,7.25,5.7,475,999,816,13.5,8.4,725,999,436,6.25,8.4,641,999,598,15.0,0.9,187,999,00:31:42,CN
0,228,1,47,141,56,147,39,51,75,2,25,82,40,17,7,2,767,6.67,7.8,552,999,972,7.25,5.7,475,999,816,13.5,8.4,725,999,436,6.25,8.4,641,999,598,15.0,0.9,187,999,192,0,27,105,107,11,122,101,84,121,70,80,15,4,1,0,197,0.56,8.0,355,999,551,1.5,5.9,428,999,936,1.8,7.4,397,999,60,1.29,8.8,542,999,911,1.09,1.0,117,999,00:31:42,CN
0,99,1,105,17,107,51,48,110,145,122,70,80,28,9,4,1,999,7.5,6.3,592,0.41,999,18.0,5.2,344,0.14,999,6.33,9.9,1347,0.65,999,19.0,7.6,760,0.48,999,9.5,0.3,186,1.16,229,0,54,136,75,141,147,42,27,143,157,154,8,3,0,1,999,1.2,7.6,804,0.31,999,0.8,5.3,293,0.68,999,0.6,6.8,527,0.34,999,0.67,7.8,668,0.24,999,0.57,0.3,218,1.09,00:29:22,AL
0,2,0,41,75,134,31,82,51,147,11,70,80,18,1,3,0,999,1.57,5.9,367,0.38,999,1.57,5.3,471,0.20,999,5.5,9.4,706,0.38,999,3.25,9.1,744,0.35,999,3.75,0.7,186,1.04,190,1,56,25,129,121,2,101,107,122,136,9,24,11,3,3,999,2.4,8.1,650,0.35,999,3.75,4.6,386,0.35,999,16.0,8.4,888,0.35,999,6.0,6.3,762,0.46,999,3.8,0.9,365,1.98,00:39:27,AL
0,88,1,147,17,75,107,13,31,134,54,9,4,22,10,4,1,999,8.0,9.0,762,0.42,999,16.0,6.1,573,0.17,999,20.0,5.8,421,0.45,999,5.33,8.2,594,0.49,999,9.0,0.9,204,1.19,11,0,48,41,64,38,62,51,142,143,136,99,9,2,0,0,999,0.4,6.8,511,0.31,999,0.5,5.2,236,0.28,999,1.33,7.7,693,0.42,999,2.33,8.2,755,0.35,999,0.8,0.9,176,1.43,00:28:38,AL
0,172,1,17,27,51,122,143,34,141,105,70,80,22,8,2,2,999,4.33,9.3,847,0.33,999,1.8,6.5,229,0.30,999,8.0,9.7,823,0.30,999,5.33,7.9,765,0.30,999,5.0,0.3,149,0.80,104,0,154,107,9,56,124,47,75,19,53,82,16,3,2,0,999,3.0,6.7,181,0.53,999,3.75,3.9,700,0.30,999,2.25,7.8,454,0.17,999,3.0,7.8,477,0.40,999,1.38,0.9,185,1.17,00:29:58,AL
0,104,0,134,75,107,56,122,31,999,105,17,93,8,1,0,1,999,0.0,8.0,219,0.30,999,4.0,5.4,150,0.47,999,2.0,9.7,297,0.10,999,1.4,8.8,281,0.44,999,0.67,1.2,71,1.71,88,1,27,47,154,72,147,22,38,54,136,9,18,9,4,0,999,9.0,9.9,507,0.34,999,10.0,7.7,438,0.87,999,7.0,6.5,232,0.40,999,2.5,8.5,604,0.60,999,5.0,0.9,378,1.71,00:29:48,AL
0,229,0,75,27,122,80,71,42,147,19,70,154,12,4,1,0,999,0.29,7.6,643,0.15,999,1.33,6.1,223,0.24,999,1.67,7.6,777,0.42,999,3.0,9.7,461,0.45,999,4.5,0.1,243,1.11,172,1,51,17,9,157,116,105,107,48,29,54,20,9,3,1,999,12.0,11.4,945,0.51,999,5.0,5.5,326,0.39,999,5.67,9.0,893,0.48,999,1.33,7.4,383,0.27,999,3.5,0.5,194,1.20,00:33:21,AL
0,11,0,25,134,129,152,122,51,147,89,70,80,2,5,2,0,999,0.33,7.1,507,0.39,999,0.25,5.0,258,0.29,999,2.0,9.3,445,0.43,999,0.0,9.1,387,0.25,999,0.0,0.2,93,1.29,2,1,17,143,136,11,2,101,75,56,157,154,17,8,2,1,999,4.5,8.3,507,0.61,999,13.0,6.7,459,0.14,999,12.0,9.4,539,0.18,999,10.0,10.2,361,0.32,999,15.0,0.2,260,1.04,00:27:53,AL
0,190,0,17,75,107,43,48,101,38,122,70,80,4,2,1,0,999,0.0,8.3,575,0.19,999,0.4,6.6,533,0.97,999,1.33,9.1,600,0.42,999,0.17,7.3,430,0.49,999,0.5,1.1,120,1.30,99,1,134,104,136,999,147,110,27,105,9,54,23,11,3,1,999,10.0,8.2,472,0.39,999,14.0,5.7,606,0.65,999,6.0,8.5,547,0.58,999,12.0,9.0,638,0.55,999,15.0,0.9,236,1.14,00:30:50,AL
0,55,1,27,70,121,101,56,51,107,2,9,54,18,7,4,2,1206,5.5,9.1,530,0.28,748,4.33,5.5,231,0.44,165,1.75,7.7,478,0.22,752,7.0,9.1,442,0.47,222,4.0,0.8,250,1.33,35,0,75,136,105,48,47,39,147,152,17,72,14,4,1,0,98,9.0,8.8,564,0.42,69,1.6,5.2,314,0.14,509,2.0,9.3,428,0.14,774,1.5,8.9,550,0.33,37,3.0,0.6,323,1.42,00:36:01,OCE
0,214,1,105,11,154,129,19,101,27,43,29,9,17,10,3,2,560,1.25,7.3,381,0.45,1048,2.4,5.0,482,0.48,219,2.75,9.2,668,0.19,1158,8.0,9.4,639,0.45,90,11.0,0.8,340,1.92,136,0,80,136,56,2,152,48,75,149,17,54,15,1,0,0,1,1.8,8.8,637,0.48,615,3.0,4.1,714,0.16,1136,3.25,7.4,776,0.35,403,4.0,8.1,354,0.42,869,5.0,0.9,248,0.99,00:31:18,OCE
0,164,0,80,154,47,48,18,107,121,136,9,999,10,2,3,0,161,0.5,6.1,344,0.27,35,1.4,4.4,305,0.30,209,1.33,6.4,308,0.45,1034,1.0,8.9,375,0.27,279,1.75,0.9,345,1.67,187,1,51,105,75,11,31,88,141,1,157,71,24,8,1,1,170,9.5,8.5,890,0.42,867,5.33,5.4,292,0.27,206,19.0,8.1,492,0.38,1027,10.0,9.6,760,0.34,49,10.5,0.9,80,0.91,00:26:24,OCE
0,108,0,105,75,51,11,56,37,38,65,29,54,6,2,2,0,991,0.67,8.6,523,0.32,353,1.2,6.3,413,0.96,1163,0.75,7.0,452,0.43,216,1.0,7.5,537,0.28,126,1.0,0.1,263,0.92,55,1,9,27,136,122,1,18,107,2,70,80,19,10,2,1,1206,8.0,8.9,559,0.43,748,6.5,5.1,296,0.36,165,11.0,9.0,514,0.25,752,12.0,7.3,633,0.46,222,4.67,0.3,170,0.89,00:28:08,OCE
0,136,0,51,75,136,8,34,31,147,56,17,54,7,2,0,0,1,3.0,8.8,285,0.39,615,1.2,5.2,329,0.12,1136,1.0,9.0,346,0.08,403,0.83,7.1,253,0.47,869,1.67,0.9,325,1.09,164,1,105,19,11,39,141,160,25,82,999,999,18,9,3,1,161,9.0,7.5,427,0.27,35,10.0,4.8,257,0.16,209,6.0,7.0,723,0.35,1034,11.0,9.2,624,0.23,279,3.75,1.3,148,1.72,00:25:36,OCE
0,35,1,141,47,27,88,104,101,107,2,157,154,24,10,3,2,98,7.0,8.1,222,0.47,69,16.0,5.7,314,0.34,509,3.33,8.5,668,0.20,774,15.0,9.5,620,0.37,37,21.0,0.3,309,1.48,187,0,51,75,105,121,11,36,147,1,25,17,5,5,0,0,170,0.0,7.9,533,0.34,867,0.71,4.8,387,0.30,206,3.0,8.9,516,0.34,1027,0.6,7.7,322,0.27,49,0.43,1.2,204,1.92,00:29:40,OCE
0,35,1,141,27,136,56,105,47,107,121,157,154,22,10,3,0,98,7.0,8.8,597,0.42,69,12.0,6.7,326,0.32,509,2.75,9.0,697,0.09,774,15.0,10.9,818,0.37,37,16.0,0.1,219,0.92,164,0,31,75,152,109,9,999,999,999,999,999,5,0,0,0,161,0.33,7.3,316,0.37,35,0.33,4.5,271,0.37,209,1.0,10.0,559,0.28,1034,0.4,7.7,528,0.23,279,0.2,1.2,229,1.02,00:21:39,OCE
0,108,0,84,154,51,90,141,1,136,93,999,999,8,3,1,0,991,5.0,6.4,370,0.28,353,1.6,5.5,138,0.35,1163,2.5,8.3,471,0.41,216,2.33,8.6,646,0.35,126,0.71,1.5,118,1.79,214,1,54,147,157,82,5,101,27,121,17,9,18,11,4,2,560,5.0,8.7,478,0.47,1048,3.33,5.3,363,0.66,219,10.0,9.6,658,0.28,1158,11.0,9.3,640,0.35,90,4.0,0.6,325,1.29,00:31:48,OCE
0,136,0,75,122,105,2,51,34,141,11,157,154,5,1,1,0,1,0.6,8.8,473,0.45,615,0.17,3.7,87,0.28,1136,4.0,9.5,549,0.24,403,0.5,8.8,407,0.38,869,0.6,0.1,192,1.08,55,1,56,19,129,31,48,47,107,124,70,80,21,9,3,1,1206,6.0,8.8,428,0.38,748,9.0,4.2,290,0.56,165,6.5,9.9,516,0.17,752,13.0,9.1,622,0.52,222,16.0,0.3,158,0.98,00:28:39,OCE
0,80,0,9,154,105,22,110,31,147,69,136,41,10,5,1,0,639,3.0,8.4,401,0.46,45,1.25,6.1,286,0.33,737,2.0,9.3,327,0.33,518,1.0,7.7,541,0.36,503,1.25,1.0,335,1.25,159,1,53,141,107,18,47,51,75,48,70,80,19,11,4,2,593,2.67,7.2,620,0.49,647,12.0,6.2,714,0.13,995,2.0,8.7,574,0.49,85,14.0,9.7,754,0.53,1011,17.0,1.0,147,1.19,00:30:19,BR
0,134,1,105,51,38,2,121,60,27,110,53,17,20,10,4,2,941,3.5,6.8,428,0.47,840,15.0,4.9,497,0.79,237,15.0,5.5,244,0.35,771,17.0,9.8,471,0.41,363,16.0,1.4,434,2.45,124,0,9,136,75,11,122,101,107,143,116,154,4,5,1,0,284,1.0,8.7,242,0.32,959,0.75,4.4,217,0.41,103,1.5,7.7,664,0.41,474,0.43,9.4,507,0.38,563,0.75,0.3,189,1.37,00:34:13,BR
0,152,0,105,107,75,17,53,31,147,56,136,67,15,2,1,0,884,3.67,7.9,522,0.55,253,2.0,4.6,199,0.38,827,3.67,9.1,566,0.31,792,7.0,8.5,618,0.48,643,1.5,1.1,89,1.50,91,1,2,70,154,88,101,51,27,124,9,96,17,9,3,2,360,2.6,7.0,410,0.48,930,4.33,5.0,408,1.09,338,7.5,8.8,852,0.44,1203,7.5,7.7,569,0.61,66,5.67,1.4,152,1.70,00:29:20,BR
0,194,1,105,2,107,101,48,47,999,122,49,41,13,9,4,1,93,7.0,8.8,417,0.40,912,9.0,5.8,226,0.70,33,8.0,8.3,424,0.70,646,9.0,9.2,269,0.29,1182,11.0,0.9,478,1.58,181,0,31,136,54,141,145,51,75,152,17,9,2,3,0,0,1087,0.67,8.1,279,0.44,1114,0.33,5.3,342,0.37,765,0.33,8.0,236,0.33,1155,1.0,9.7,316,0.29,359,0.0,1.0,139,1.99,00:27:10,BR
0,157,0,105,70,9,54,122,60,107,121,136,5,9,1,2,0,395,1.33,8.7,551,0.63,1133,6.0,5.2,288,0.29,1171,1.0,6.7,338,0.31,157,1.0,7.9,500,0.57,624,0.62,0.9,193,1.26,246,1,47,154,18,56,41,31,75,11,49,72,23,11,3,2,1001,7.0,7.0,575,0.63,931,8.0,6.0,844,0.51,522,8.0,7.0,622,0.57,834,18.0,7.4,661,0.46,965,9.0,0.9,461,1.08,00:35:02,BR
0,124,1,27,9,107,47,51,101,141,11,136,54,20,11,4,3,284,2.0,7.9,624,0.35,959,6.5,3.9,343,0.41,103,4.0,7.9,780,0.43,474,6.5,8.5,1217,0.51,563,14.0,0.9,237,1.80,152,0,17,31,154,56,19,34,147,105,29,67,14,4,2,0,884,1.83,8.3,642,0.48,253,3.0,4.9,279,0.35,827,1.4,8.6,702,0.41,792,6.0,8.3,977,0.35,643,2.5,1.2,90,1.80,00:39:27,BR
0,181,0,154,105,107,2,31,88,999,122,136,82,8,6,1,0,1087,1.0,9.4,519,0.36,1114,1.4,4.4,291,0.57,765,1.67,7.8,508,0.39,1155,1.5,8.7,454,0.33,359,0.75,1.3,90,1.76,157,1,75,9,101,41,54,51,27,48,157,71,25,11,4,2,395,4.33,6.7,322,0.36,1133,16.0,5.7,622,0.92,1171,8.5,8.5,853,0.45,157,21.0,8.2,664,0.48,624,21.0,0.6,62,1.28,00:33:31,BR
0,246,1,154,31,47,141,999,36,75,72,49,9,27,10,5,1,1001,10.0,9.7,462,0.55,931,5.33,6.1,834,0.66,522,9.0,7.5,805,0.45,834,15.0,7.4,522,0.48,965,5.5,1.0,363,2.23,194,0,101,48,107,11,122,39,145,105,136,41,10,10,2,2,93,2.0,10.1,424,0.55,912,0.62,3.5,192,0.50,33,1.4,8.7,337,0.52,646,1.17,8.8,688,0.32,1182,0.83,1.1,259,1.98,00:44:00,BR
0,91,1,70,154,75,56,88,31,27,2,49,96,18,10,1,2,360,5.5,9.8,580,0.43,930,2.25,4.5,289,1.10,338,4.0,6.3,347,0.40,1203,4.0,8.5,385,0.60,66,12.0,0.9,115,1.66,159,0,9,105,107,54,72,51,147,65,136,41,11,5,5,1,593,1.5,7.2,485,0.28,647,2.0,5.7,270,0.25,995,2.33,8.1,793,0.45,85,1.0,9.2,637,0.53,1011,1.33,1.0,276,1.48,00:39:51,BR
0,134,1,105,75,51,93,56,153,27,11,136,54,17,10,3,1,941,7.0,8.6,605,0.39,840,12.0,5.0,459,0.73,237,10.0,9.0,654,0.52,771,9.0,8.7,635,0.39,363,12.0,0.7,203,1.46,80,0,80,9,154,110,0,134,107,48,49,82,4,0,0,0,639,0.17,6.8,221,0.39,45,1.5,5.8,151,0.21,737,0.75,8.3,399,0.39,518,4.0,8.3,294,0.52,503,1.0,1.4,116,0.77,00:23:17,BR
0,122,0,154,70,27,101,2,31,147,11,29,54,4,2,1,0,1097,0.29,7.7,359,0.27,905,0.33,5.0,115,0.29,492,0.75,9.6,571,0.31,4,0.43,8.9,372,0.40,19,1.33,1.1,150,1.41,70,1,9,105,75,143,65,51,141,121,136,41,27,17,8,3,17,13.0,8.0,352,0.33,469,21.0,5.7,343,0.36,953,19.0,9.6,370,0.27,376,19.0,10.1,495,0.47,860,9.5,0.9,230,1.40,00:32:48,LAT
